Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20211018,900378,21,0,1,D02,Demo Administration,6020,Demo Office Rent,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,167040,15185,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,167040,0,Synthetic demo operating expense 900378,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211018120000,V001,Demo Vendor Keystone,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211019,900402,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,71050,0,1,D01,Demo Sales,4000,Demo Product Sales,C007,Demo Customer Grove,B5,Taxable sale 10%,71050,6459,Synthetic demo credit sale 900402,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211019120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211020,900359,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,170010,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,170010,0,Synthetic demo prepaid service 900359,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211020120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211020,900375,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,113680,10335,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,113680,0,Synthetic demo purchase on account 900375,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211020120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20211021,900384,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,188430,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,188430,0,Synthetic demo customer receipt 900384,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211021120000,B001,Demo Central Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211021,900409,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S002,Demo Energy Services,00,Out of scope,170990,0,1,D05,Demo Digital Services,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,170990,0,Synthetic demo prepaid service 900409,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211021120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211022,900357,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,344900,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,344900,0,Synthetic demo vendor settlement 900357,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211022120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211023,900362,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,149380,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,149380,13580,Synthetic demo credit sale 900362,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211023,900366,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,222290,20208,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,222290,0,Synthetic demo purchase on account 900366,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20211023,900373,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,420400,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900373,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20211023,900373,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,304440,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900373,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
20211023,900373,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,181210,0,Synthetic demo multi-vendor settlement 900373,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211023,900373,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,543630,0,Synthetic demo multi-vendor settlement 900373,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211023,900379,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S002,Demo Energy Services,00,Out of scope,193830,0,1,D05,Demo Digital Services,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,193830,0,Synthetic demo prepaid service 900379,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211023120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211024,900358,21,0,1,D03,Demo Operations,6030,Demo Utilities,S002,Demo Energy Services,Q5,Taxable purchase 10%,226590,20599,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,612420,0,Synthetic demo operating cost bundle 900358,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211024120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211024,900358,21,0,1,D03,Demo Operations,6040,Demo Communication,S003,Demo Network Services,Q5,Taxable purchase 10%,251090,22826,,,,,,,,,,,,Synthetic demo operating cost bundle 900358,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211024120000,S003,Demo Network Services,,,,,,,,,,,,,,,,,,,,,,,
20211024,900358,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V009,Demo Vendor Summit,Q5,Taxable purchase 10%,134740,12249,,,,,,,,,,,,Synthetic demo operating cost bundle 900358,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211024120000,V009,Demo Vendor Summit,,,,,,,,,,,,,,,,,,,,,,,
20211025,900405,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,202880,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900405,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211025120000,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,,,,,,,,,
20211025,900405,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V009,Demo Vendor Summit,00,Out of scope,41560,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900405,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211025120000,V009,Demo Vendor Summit,,,,,,,,,,,,,,,,,,,,,,,
20211025,900405,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,83100,0,Synthetic demo multi-vendor settlement 900405,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211025120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211025,900405,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,161340,0,Synthetic demo multi-vendor settlement 900405,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211025120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211026,900369,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S004,Demo Logistics Services,00,Out of scope,165310,0,1,D05,Demo Digital Services,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,165310,0,Synthetic demo prepaid service 900369,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211026120000,S004,Demo Logistics Services,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211026,900374,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,453950,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,453950,0,Synthetic demo customer receipt 900374,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211026120000,B003,Harbor Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211027,900365,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,249130,22648,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,249130,0,Synthetic demo purchase on account 900365,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211027120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20211028,900370,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,376100,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,R5,Taxable sale 8%,376100,27859,Synthetic demo credit sale 900370,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20211028,900371,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,186120,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,344680,0,Synthetic demo financing settlement 900371,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211028,900371,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,86170,0,,,,,,,,,,,,Synthetic demo financing settlement 900371,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20211028,900371,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,72390,0,,,,,,,,,,,,Synthetic demo financing settlement 900371,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,,,,,,,,,,,,,,,,,,,,,,,,,
20211028,900376,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,184540,16776,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,184540,0,Synthetic demo purchase on account 900376,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20211028,900410,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,256830,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,256830,23348,Synthetic demo credit sale 900410,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211028120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20211031,900355,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,326130,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900355,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,,,,,,,,,
20211031,900355,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V009,Demo Vendor Summit,00,Out of scope,339450,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900355,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,V009,Demo Vendor Summit,,,,,,,,,,,,,,,,,,,,,,,
20211031,900355,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,372720,0,Synthetic demo multi-vendor settlement 900355,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211031,900355,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,292860,0,Synthetic demo multi-vendor settlement 900355,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211031,900387,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,82330,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,82330,0,Synthetic demo vendor settlement 900387,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211031,900390,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,178970,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,406750,0,Synthetic demo monthly payroll bundle 900390,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211031,900390,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,28470,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900390,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,900390,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,199310,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900390,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,,,,,,,,,,,,,,,,,,,,,,,,,
20211031,900393,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,423760,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,423760,0,Synthetic demo customer receipt 900393,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,B001,Demo Central Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20211031,900403,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,268760,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,268760,0,Synthetic demo customer receipt 900403,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211031120000,B002,North Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20211101,900414,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,70310,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,70310,0,Synthetic demo customer receipt 900414,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211101120000,B001,Demo Central Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211101,900425,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,309160,28105,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,309160,0,Synthetic demo purchase on account 900425,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211101120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20211102,900418,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,172140,15649,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,172140,0,Synthetic demo operating expense 900418,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211102120000,V001,Demo Vendor Keystone,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211102,900435,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,72000,6545,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,72000,0,Synthetic demo purchase on account 900435,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211102120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20211102,900454,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,454500,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,454500,0,Synthetic demo customer receipt 900454,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211102120000,B002,North Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211104,900466,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,363650,33059,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,363650,0,Synthetic demo purchase on account 900466,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211104120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20211105,900453,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,343560,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,343560,0,Synthetic demo customer receipt 900453,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211105120000,B001,Demo Central Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20211105,900462,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,236330,0,1,D01,Demo Sales,4000,Demo Product Sales,C007,Demo Customer Grove,B5,Taxable sale 10%,236330,21485,Synthetic demo credit sale 900462,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211105120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211105,900463,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,81510,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,81510,0,Synthetic demo customer receipt 900463,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211105120000,B002,North Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20211106,900412,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,438890,0,1,D01,Demo Sales,4010,Demo Service Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,438890,39899,Synthetic demo credit sale 900412,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211106,900455,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,232730,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900455,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,,,,,,,,,
20211106,900455,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V009,Demo Vendor Summit,00,Out of scope,472520,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900455,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,V009,Demo Vendor Summit,,,,,,,,,,,,,,,,,,,,,,,
20211106,900455,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,472510,0,Synthetic demo multi-vendor settlement 900455,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211106,900455,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,232740,0,Synthetic demo multi-vendor settlement 900455,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211106,900465,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,124270,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,345220,0,Synthetic demo monthly payroll bundle 900465,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211106,900465,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,69040,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900465,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,,,,,,,,,,,,,,,,,,,,,,,,,
20211106,900465,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,151910,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900465,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211106120000,,,,,,,,,,,,,,,,,,,,,,,,,
20211107,900439,21,0,1,D03,Demo Operations,6030,Demo Utilities,S002,Demo Energy Services,Q5,Taxable purchase 10%,127420,11584,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,509690,0,Synthetic demo operating cost bundle 900439,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211107,900439,21,0,1,D03,Demo Operations,6040,Demo Communication,S003,Demo Network Services,Q5,Taxable purchase 10%,168190,15290,,,,,,,,,,,,Synthetic demo operating cost bundle 900439,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,S003,Demo Network Services,,,,,,,,,,,,,,,,,,,,,,,
20211107,900439,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V010,Demo Vendor Tandem,Q5,Taxable purchase 10%,214080,19462,,,,,,,,,,,,Synthetic demo operating cost bundle 900439,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20211107,900440,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,83210,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,83210,7565,Synthetic demo credit sale 900440,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20211107,900443,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,404850,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,404850,0,Synthetic demo customer receipt 900443,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,B003,Harbor Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20211107,900464,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,121240,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,121240,0,Synthetic demo customer receipt 900464,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211107120000,B003,Harbor Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211108,900449,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V010,Demo Vendor Tandem,00,Out of scope,401520,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900449,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211108120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20211108,900449,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V003,Demo Vendor Mosaic,00,Out of scope,156160,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900449,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211108120000,V003,Demo Vendor Mosaic,,,,,,,,,,,,,,,,,,,,,,,
20211108,900449,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,133840,0,Synthetic demo multi-vendor settlement 900449,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211108120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20211108,900449,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,423840,0,Synthetic demo multi-vendor settlement 900449,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211108120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20211109,900422,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,580680,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,580680,52789,Synthetic demo credit sale 900422,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211109120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211109,900423,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,220510,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,220510,0,Synthetic demo customer receipt 900423,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211109120000,B001,Demo Central Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
