伝票日付,伝票番号,仕訳区分,管理仕訳区分,借方税計算モード,借方部門コード,借方部門名,借方科目コード,借方科目名,借方補助コード,借方補助名,借方税区分コード,借方税区分名,借方金額,借方消費税額,貸方税計算モード,貸方部門コード,貸方部門名,貸方科目コード,貸方科目名,貸方補助コード,貸方補助名,貸方税区分コード,貸方税区分名,貸方金額,貸方消費税額,摘要文,数字１,数字２,入力プログラム区分,配賦元税計算,配賦元集計方法,配賦元集計開始日付,配賦元集計終了日付,配賦元管理仕訳区分,配賦元部門コード,配賦元部門名,配賦元科目コード,配賦元科目名,配賦元補助コード,配賦元補助名,配賦元金額,数字３,数字４,数字５,金額１,金額２,金額３,金額４,金額５,文字列１,文字列２,文字列３,文字列４,文字列５,入力日付時間,借方取引先コード,借方取引先名,借方セグメント１コード,借方セグメント１名,借方セグメント２コード,借方セグメント２名,借方セグメント３コード,借方セグメント３名,貸方取引先コード,貸方取引先名,貸方セグメント１コード,貸方セグメント１名,貸方セグメント２コード,貸方セグメント２名,貸方セグメント３コード,貸方セグメント３名,配賦選択,配賦元取引先コード,配賦元取引先名,配賦元セグメント１コード,配賦元セグメント１名,配賦元セグメント２コード,配賦元セグメント２名,配賦元セグメント３コード,配賦元セグメント３名
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,5720,0,9月給与その他 0001 役員,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,1,020,東京支店,712,給与手当,,,00,対象外,1810433,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,1357372,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,1,保険料,00,対象外,219315,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,2,住民税,00,対象外,104300,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,3,源泉税,00,対象外,29480,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,4,貯蓄・保険,00,対象外,43305,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,56661,0,9月給与その他 0020 営業部,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,1,010,札幌営業所,712,給与手当,,,00,対象外,810566,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,563545,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,1,保険料,00,対象外,96280,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,2,住民税,00,対象外,46300,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,3,源泉税,00,対象外,12130,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,4,貯蓄・保険,00,対象外,50648,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,41663,0,9月給与その他 1000 札幌営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,1,030,名古屋支店,712,給与手当,,,00,対象外,713000,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,496652,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,1,保険料,00,対象外,94031,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,2,住民税,00,対象外,42600,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,3,源泉税,00,対象外,5680,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,4,貯蓄・保険,00,対象外,40759,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,33278,0,9月給与その他 3000 名古屋営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,1,040,大阪支店,712,給与手当,,,00,対象外,936294,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,717802,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,1,保険料,00,対象外,121795,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,2,住民税,00,対象外,53400,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,3,源泉税,00,対象外,14710,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,4,貯蓄・保険,00,対象外,13570,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,15017,0,9月給与その他 4000 大阪支店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,1,050,九州営業所,712,給与手当,,,00,対象外,545252,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,412243,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,1,保険料,00,対象外,67268,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,2,住民税,00,対象外,31700,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,3,源泉税,00,対象外,6630,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,4,貯蓄・保険,00,対象外,18540,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,89,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,8871,0,9月給与その他 5000 九州営業所,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,111,21,0,1,040,大阪支店,726,旅費交通費,,,Q5,仕入10%,8990,817,1,000,共通部門,322,未払金,,,00,対象外,8990,0,タクシー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,113,21,0,1,000,共通部門,150,受取手形,,,00,対象外,13866393,0,1,000,共通部門,152,売掛金,2,株式会社桜丘百貨店,00,対象外,13866393,0,9月25日伝票No313株式会社桜丘百貨店 | 売上伝票=20210831-111;手形番号=R20210925-113-2,201231,QOD681410,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,114,21,0,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,1120257,0,1,000,共通部門,152,売掛金,7,株式会社光彩堂商事,00,対象外,1120257,0,9月25日伝票No314株式会社光彩堂商事,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,114,21,0,1,030,名古屋支店,741,支払手数料,,,Q5,仕入10%,735,66,1,000,共通部門,152,売掛金,7,株式会社光彩堂商事,00,対象外,735,0,9月25日伝票No314株式会社光彩堂商事,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,115,21,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,658370,0,1,000,共通部門,152,売掛金,23,株式会社杉の木商店,00,対象外,658370,0,9月25日伝票No315株式会社杉の木商店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,115,21,0,1,040,大阪支店,741,支払手数料,,,Q5,仕入10%,630,57,1,000,共通部門,152,売掛金,23,株式会社杉の木商店,00,対象外,630,0,9月25日伝票No315株式会社杉の木商店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:47,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,116,21,0,1,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,対象外,3657886,0,1,000,共通部門,152,売掛金,25,株式会社ほのかマート,00,対象外,3657886,0,9月25日伝票No316株式会社ほのかマート,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,116,21,0,1,010,札幌営業所,741,支払手数料,,,Q5,仕入10%,840,76,1,000,共通部門,152,売掛金,25,株式会社ほのかマート,00,対象外,840,0,9月25日伝票No316株式会社ほのかマート,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,121,21,0,1,040,大阪支店,724,福利厚生費,,,Q5,仕入10%,9500,863,1,000,共通部門,111,現金,,,00,対象外,9500,0,お茶代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,131,21,0,1,040,大阪支店,742,諸会費,,,00,対象外,24000,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,24000,0,会費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210925,172,21,0,1,010,札幌営業所,728,販売手数料,,,Q5,仕入10%,87000,7909,1,000,共通部門,322,未払金,,,00,対象外,87000,0,業務委託費支払い,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,8,21,0,1,010,札幌営業所,733,交際接待費,,,Q5,仕入10%,20000,1818,1,000,共通部門,111,現金,,,00,対象外,20000,0,定例ミーティング会費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,25,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,61213,5564,1,000,共通部門,111,現金,,,00,対象外,61213,0,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,72,21,0,1,020,東京支店,739,新聞図書費,,,Q5,仕入10%,2864,260,1,000,共通部門,111,現金,,,00,対象外,9078,0,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,72,21,0,1,020,東京支店,739,新聞図書費,,,Q5,仕入10%,2815,255,0,,,,,,,,,,,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,72,21,0,1,020,東京支店,739,新聞図書費,,,Q5,仕入10%,3399,309,0,,,,,,,,,,,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,87,21,0,1,030,名古屋支店,727,通信費,,,Q5,仕入10%,44116,4010,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,44116,0,携帯代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,155,21,0,1,050,九州営業所,740,車両費,,,Q5,仕入10%,7246,658,1,000,共通部門,111,現金,,,00,対象外,7246,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210926,170,21,0,1,050,九州営業所,739,新聞図書費,,,Q5,仕入10%,3007,273,1,000,共通部門,111,現金,,,00,対象外,3007,0,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,13,21,0,1,010,札幌営業所,740,車両費,,,Q5,仕入10%,93450,8495,1,000,共通部門,111,現金,,,00,対象外,93450,0,修理代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,14,21,0,1,010,札幌営業所,740,車両費,,,Q5,仕入10%,4000,363,1,000,共通部門,111,現金,,,00,対象外,4000,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,30,21,0,1,010,札幌営業所,752,保険料,,,P0,非仕入,54320,0,1,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,対象外,54320,0,保険料支払,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,37,21,0,1,020,東京支店,728,販売手数料,,,Q5,仕入10%,986000,89636,1,000,共通部門,322,未払金,,,00,対象外,986000,0,業務委託費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,39,21,0,1,020,東京支店,724,福利厚生費,,,Q5,仕入10%,9000,818,1,000,共通部門,111,現金,,,00,対象外,9000,0,会費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,60,21,0,1,020,東京支店,726,旅費交通費,,,Q5,仕入10%,21500,1954,1,000,共通部門,111,現金,,,00,対象外,21500,0,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,113,21,0,1,040,大阪支店,727,通信費,,,Q5,仕入10%,74680,6789,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,74680,0,携帯代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,114,21,0,1,040,大阪支店,739,新聞図書費,,,Q5,仕入10%,2540,230,1,000,共通部門,111,現金,,,00,対象外,5404,0,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,114,21,0,1,040,大阪支店,739,新聞図書費,,,Q5,仕入10%,2864,260,0,,,,,,,,,,,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210927,171,21,0,1,050,九州営業所,727,通信費,,,Q5,仕入10%,55182,5016,1,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,対象外,55182,0,携帯代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210928,83,21,0,1,030,名古屋支店,740,車両費,,,Q5,仕入10%,48500,4409,1,000,共通部門,111,現金,,,00,対象外,48500,0,車両管理費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210928,88,21,0,1,030,名古屋支店,739,新聞図書費,,,Q5,仕入10%,3568,324,1,000,共通部門,111,現金,,,00,対象外,3568,0,新聞代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210928,93,21,0,1,040,大阪支店,753,修繕維持費,,,Q5,仕入10%,17850,1622,1,000,共通部門,322,未払金,,,00,対象外,17850,0,修繕費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,81,21,0,1,030,名古屋支店,724,福利厚生費,,,Q5,仕入10%,18900,1718,1,000,共通部門,322,未払金,,,00,対象外,18900,0,お茶代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,83,21,0,1,050,九州営業所,740,車両費,,,Q5,仕入10%,4360,396,1,000,共通部門,111,現金,,,00,対象外,4360,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,108,21,0,1,040,大阪支店,733,交際接待費,,,Q5,仕入10%,5530,502,1,000,共通部門,111,現金,,,00,対象外,5530,0,食事代 架空店舗055,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,137,21,0,1,040,大阪支店,791,雑費,,,Q5,仕入10%,6000,545,1,000,共通部門,322,未払金,,,00,対象外,48858,0,有線,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,137,21,0,1,040,大阪支店,791,雑費,,,Q5,仕入10%,42858,3896,0,,,,,,,,,,,警備料,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,137,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,67810,6164,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,67810,0,高速料,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,137,21,0,1,040,大阪支店,791,雑費,,,Q5,仕入10%,73500,6681,1,000,共通部門,322,未払金,,,00,対象外,73500,0,清掃料,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,147,21,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,12000000,0,1,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,対象外,4000000,0,資金移動,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,147,21,0,0,,,,,,,,,,,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,3000000,0,資金移動,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,147,21,0,0,,,,,,,,,,,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,3000000,0,資金移動,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210929,147,21,0,0,,,,,,,,,,,1,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,対象外,2000000,0,資金移動,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,1,21,0,1,010,札幌営業所,731,運賃,,,Q5,仕入10%,131560,11960,1,000,共通部門,322,未払金,,,00,対象外,131560,0,運賃 架空運送会社B,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,5,21,0,1,010,札幌営業所,732,広告宣伝費,,,Q5,仕入10%,52500,4772,1,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,対象外,52500,0,広告費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,27,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,28362,2578,1,000,共通部門,111,現金,,,00,対象外,94073,0,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,27,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,27739,2521,0,,,,,,,,,,,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,27,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,37972,3452,0,,,,,,,,,,,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
20210930,36,21,0,1,020,東京支店,731,運賃,,,Q5,仕入10%,1650467,150042,1,000,共通部門,322,未払金,,,00,対象外,2460791,0,運賃 架空運送会社A,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:55:48,,,,,,,,,,,,,,,,,,,,,,,,,
